"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"40",2018-01-31,2.22814655,2.33713185,2.17334331,2.29886159,20897471.2533187,2.2685235,2.26827745
"41",2018-01-30,2.57395317,2.63177273,2.18683891,2.19741171,42036722.855496,2.40367104,2.43184736
"42",2018-01-29,2.52623011,2.57921946,2.4046433,2.5655971,23527160.9794393,2.47942042,2.47781504
"43",2018-01-28,2.46746867,2.55837534,2.45306159,2.5274798,18879271.2356425,2.49700034,2.49697361
"44",2018-01-27,2.39661056,2.49961731,2.38402122,2.4545621,17420803.4822096,2.44037954,2.4428118
"45",2018-01-26,2.38041671,2.46798391,2.21086255,2.39824471,25886798.6290359,2.35595699,2.35755402
"46",2018-01-25,2.48742399,2.61071489,2.36110044,2.38395369,23430717.9077263,2.47003329,2.46646774
"47",2018-01-24,2.56089933,2.61552317,2.4044618,2.46659826,29449767.8070589,2.50298928,2.50404246
"48",2018-01-23,2.53686659,2.66321076,2.27885228,2.52820957,31984951.5038389,2.49316542,2.50109944
"49",2018-01-22,2.90297788,2.95752401,2.24400702,2.54626859,49013501.6093834,2.64961904,2.68224781
"50",2018-01-21,3.22013001,3.23790556,2.73718373,2.87851523,32770788.0770047,2.95917862,2.94792549
"51",2018-01-20,2.75728019,3.32966115,2.75728019,3.21934848,43408475.8759537,3.11578048,3.10454926
"52",2018-01-19,2.84495652,2.99657484,2.6312057,2.74487467,37345091.8485392,2.84474183,2.84719146
"53",2018-01-18,2.78841553,3.13022101,2.64818206,2.85761006,43838858.548483,2.90016536,2.91346771
"54",2018-01-17,2.6572547,2.95907143,1.99546051,2.77729602,86268564.8834777,2.47799427,2.47962358
"55",2018-01-16,3.65763958,3.65763958,2.04827755,2.67649266,96326213.3143006,3.02932783,3.13490037
"56",2018-01-15,3.92563153,4.00481667,3.63056499,3.64775323,25881183.4200959,3.84279908,3.83725
"57",2018-01-14,4.14680299,4.17859995,3.72821535,3.93650325,33085102.409142,3.93921191,3.93107522
"58",2018-01-13,3.86890032,4.34916121,3.86890032,4.15381076,47350931.6135893,4.14574903,4.13294074
"59",2018-01-12,3.55816839,3.87679673,3.42006232,3.86978675,33533330.4651718,3.66255927,3.68580621
"60",2018-01-11,3.93642541,3.9704852,3.36058241,3.53022406,68504765.6208937,3.66349468,3.66763299
"61",2018-01-10,3.78526108,3.9469389,3.44752621,3.92342945,59550025.4031361,3.73036114,3.72780564
"62",2018-01-09,4.19249524,4.26867834,3.75302809,3.78266904,52603972.6445946,4.04179892,4.02712531
"63",2018-01-08,4.59817268,4.65331683,3.79570209,4.20411856,75588568.3568491,4.36113748,4.36184153
"64",2018-01-07,4.23090122,5.11263614,4.19529864,4.57975589,81198274.4769873,4.48392352,4.44385377
"65",2018-01-06,3.99543997,4.31067235,3.99543997,4.23096008,48352710.7789605,4.11852432,4.12329055
"66",2018-01-05,4.32527078,4.46715768,3.96457587,3.99603673,70436726.4418577,4.19406451,4.18466773
"67",2018-01-04,4.22232192,4.74052209,3.87160715,4.36504236,110454143.13784,4.17624249,4.13845817
"68",2018-01-03,4.15146589,4.25632379,4.06193045,4.20290965,54732251.8661219,4.14159595,4.13853764
"69",2018-01-02,4.06790465,4.40524562,3.97528919,4.15385158,79482166.3767501,4.17126574,4.16703578
"70",2018-01-01,3.6305082,4.33690229,3.5666895,4.0644553,72983389.6209044,3.77553863,3.749931
"71",2017-12-31,3.44354801,3.73238935,3.40518238,3.62587141,50696378.1825086,3.57835136,3.58684446
"72",2017-12-30,3.82869843,3.84964294,3.20853134,3.46906875,80040521.8551411,3.49501671,3.50349749
"73",2017-12-29,3.85787682,3.96419597,3.59375689,3.83493029,57822627.8174454,3.79618681,3.7959279
"74",2017-12-28,3.86644983,3.88892122,3.46861265,3.84943074,69054807.7505059,3.65782638,3.65905175
"75",2017-12-27,3.86594437,4.44956659,3.78928213,3.88363563,89667447.2848831,4.05640692,4.06472364
"76",2017-12-26,3.60790474,3.86450807,3.59825003,3.85857647,50679428.0993106,3.72053124,3.72037281
"77",2017-12-25,3.59304275,3.91908084,3.44070336,3.61232604,53979216.8112344,3.64802859,3.65813288
"78",2017-12-24,3.84642845,3.84642845,3.23726517,3.58501369,87444205.8159092,3.52054121,3.52677426
"79",2017-12-23,3.58605277,4.19434953,3.58605277,3.83710152,76335961.6100216,3.92918685,3.9644851
"80",2017-12-22,4.98388709,5.04250931,2.63191335,3.56899437,273000090.517139,3.64807977,3.77287352
"81",2017-12-21,5.05159292,5.47108518,4.81125447,4.96964426,87032594.1596051,5.1006521,5.10250367
"82",2017-12-20,5.3599986,5.61823669,4.64815147,5.07106311,121479836.704806,5.1699495,5.14832983
"83",2017-12-19,4.24548926,5.67568574,3.88084855,5.30762991,191749928.377303,4.65638524,4.55853151
"84",2017-12-18,3.82703504,4.33195588,3.6901598,4.22898837,104121701.709546,3.98838664,3.97443284
"85",2017-12-17,3.62667906,3.9556933,3.46135618,3.80960417,87484704.1902993,3.60621863,3.60649492
"86",2017-12-16,3.91391807,4.09599398,3.47775907,3.62043118,77651987.5176737,3.79537281,3.77819199
"87",2017-12-15,3.74812683,4.12766288,3.36299891,3.89505929,112351930.073408,3.77571983,3.77240355
"88",2017-12-14,4.07446856,4.24282088,3.36953645,3.76573827,149980790.771169,3.95225944,3.95961771
"89",2017-12-13,4.67972589,4.73862927,3.72413572,4.07387307,121980330.054312,4.27161135,4.25999935
"90",2017-12-12,4.25740265,5.00836495,4.16817632,4.68558808,144051830.652485,4.56020804,4.53255487
"91",2017-12-11,4.07259127,4.5567563,4.07259127,4.23016506,96797657.0977769,4.29205674,4.29072272
"92",2017-12-10,4.65146236,4.65146236,3.7051702,4.06832342,146018355.515117,4.19195756,4.19356788
"93",2017-12-09,5.02193913,5.26050698,4.14623334,4.6636951,144650322.234243,4.77941185,4.76720466
"94",2017-12-08,4.09732907,4.98852518,3.66491137,4.98852518,185072136.519688,4.1353609,4.16896578
"95",2017-12-07,4.48147137,4.49523318,3.1692913,4.17916041,299582531.770547,3.88928257,3.88155121
"96",2017-12-06,4.60299763,6.02727733,3.7495017,4.5421612,475920176.539638,4.90462855,4.90405633
"97",2017-12-05,2.76365087,4.70196602,2.39872523,4.60768774,459594572.413559,3.41224288,3.39099676
"98",2017-12-04,1.88963233,2.988124,1.88963233,2.7524656,393683687.929126,2.52699697,2.47763995
"99",2017-12-03,1.43941891,2.02789216,1.42584742,1.86873945,210114159.319525,1.74460943,1.66002513
