"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"132",2017-11-20,441.35873073,494.71768252,439.02298518,489.01949269,213871.22107879,444.79177221,444.8208559
"133",2017-11-19,454.06392407,455.20331797,431.71028733,440.75711538,185559.96504863,446.12030526,445.23458264
"134",2017-11-18,424.71985194,478.60219665,423.19390477,452.95745136,319912.4685902,449.49984586,448.48677196
"135",2017-11-17,418.52634177,437.55339288,412.39636324,425.21060545,225853.68038905,420.13528852,420.24854614
"136",2017-11-16,425.51958912,428.49489058,412.01636454,417.6262392,227792.90337255,420.25207937,420.18705685
"137",2017-11-15,427.21597689,446.27247824,418.19701014,424.53936907,239596.6884453,429.87499027,429.59013264
"138",2017-11-14,427.48128217,447.6898774,408.88896089,426.36890003,289256.54190118,422.06535654,422.49381774
"139",2017-11-13,526.20969338,526.20969338,404.09227095,427.46601516,701570.06113342,438.34205648,438.40671946
"140",2017-11-12,345.2708689,552.37977804,325.94701565,526.91896822,955884.2853913,400.04112508,377.68638718
"141",2017-11-11,329.91765639,348.42798791,319.73586545,345.77767703,259740.92656443,339.00320446,338.83840813
"142",2017-11-10,325.93301256,352.30485218,308.04875381,328.94232792,352946.15537096,328.26691467,328.44796195
"143",2017-11-09,316.01337752,338.03946242,311.97142738,326.2534585,339668.51508262,326.71902213,326.5945912
"144",2017-11-08,292.43067548,316.4134531,288.69177408,316.4134531,331737.67510884,302.00316453,301.95381534
"145",2017-11-07,275.21285406,304.74614347,275.21285406,293.26578382,315432.69785798,290.55114901,290.32661834
"146",2017-11-06,273.35783906,280.37451607,268.35312055,275.26391325,221163.9683819,274.79901771,274.48752034
"147",2017-11-05,274.38304022,276.62945071,270.402977,272.95516044,151928.33249728,273.56729486,273.52222653
"148",2017-11-04,278.51311987,280.3071639,271.25317162,274.4625862,178503.45663894,274.69878686,274.73854465
"149",2017-11-03,264.87128679,280.65056974,262.62846582,278.89198335,232214.22466944,270.09138782,270.28970322
"150",2017-11-02,272.19410394,273.5253487,251.78419516,264.15964862,270876.92029428,263.91447624,264.06387655
"151",2017-11-01,278.91536446,280.03412761,271.36750988,271.36750988,182111.580566,275.85814247,275.85482345
"152",2017-10-31,285.54210499,285.94117759,278.32476829,279.62413211,173665.27689462,282.54983796,282.6203997
"153",2017-10-30,282.9836406,287.4447936,282.12956297,285.65093058,142294.79466809,284.79307759,284.89106246
"154",2017-10-29,275.52971267,288.61587358,275.52971267,283.42529885,261932.18352808,281.9369106,281.7579829
"155",2017-10-28,281.07439155,287.53819359,272.42461166,275.64409016,170553.34461069,282.03107988,282.19959987
"156",2017-10-27,286.05422381,288.92252371,279.44683851,281.20414157,135997.49670637,283.0921737,282.93503442
